trials.label,trials.startVal,trials.stepSizes,trials.maxVal,trials.minVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,ISI.started,grating.started,key_resp.started,grating.stopped,trials.response,key_resp.corr,participant,session,date,expName,psychopyVersion,frameRate,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,98,97,down,0.005,db,0.04794242575224949,0.0006941669998923317,254.897744124999,254.897744124999,255.19774558300014,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,99,98,down,0.005,db,0.04794242575224949,0.0006074160010030027,257.3145290829998,257.3145290829998,257.6149882919999,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,100,99,down,0.005,db,0.047914835815318774,0.0007582910002383869,259.68092929199884,259.68092929199884,259.981281458,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,101,100,down,0.005,db,0.047914835815318774,0.0007721659985691076,262.0477100829994,262.0477100829994,,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,102,101,down,0.005,db,0.047914835815318774,0.0006081249994167592,264.23122791700007,264.23122791700007,264.531268499999,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,103,102,down,0.005,db,0.04788726175586209,0.0006074579996493412,266.68171833299857,266.68171833299857,266.9817321669998,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,104,103,down,0.005,db,0.04788726175586209,0.0006164999995235121,269.1812118750004,269.1812118750004,269.48102695799935,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,105,104,down,0.005,db,0.04788726175586209,0.0007469170013791882,271.63200479199986,271.63200479199986,271.93101362499874,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,106,105,down,0.005,db,0.047859703564742256,0.0006130000001576263,274.0145840419991,274.0145840419991,274.3144563749993,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,107,106,down,0.005,db,0.047859703564742256,0.000759624999773223,276.5315203749997,276.5315203749997,276.8312376670001,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,108,107,down,0.005,db,0.047859703564742256,0.0007164170001487946,278.89789824999934,278.89789824999934,279.1983743330002,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,109,108,down,0.005,db,0.04783216123282735,0.0007541249997302657,281.2482491669998,281.2482491669998,281.54797891700036,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,110,109,down,0.005,db,0.04783216123282735,0.000595208999584429,283.58147841699974,283.58147841699974,283.8814278329992,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,111,110,down,0.005,db,0.04783216123282735,0.0006085419990995433,285.98174854199897,285.98174854199897,286.281579167,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,112,111,down,0.005,db,0.04780463475099071,0.0007455830000253627,288.4820817079999,288.4820817079999,288.78201120799895,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,113,112,down,0.005,db,0.04780463475099071,0.0006455420007114299,290.94914487499955,290.94914487499955,291.26478833299916,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,114,113,down,0.005,db,0.04780463475099071,0.0007739159991615452,293.4991085829988,293.4991085829988,293.7990784579997,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,115,114,down,0.005,db,0.04777712411011093,0.0006801660001656273,296.1992018330002,296.1992018330002,296.51527241700023,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,116,115,down,0.005,db,0.04777712411011093,0.0006105000011302764,298.647928417,298.647928417,298.9481362919996,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,117,116,down,0.005,db,0.04777712411011093,0.0006092499988881173,301.0648657919992,301.0648657919992,301.3646655829998,0,0,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,118,117,up,0.005,db,0.04780463475099071,0.0006160409993754001,303.5982506250002,303.5982506250002,303.89816812499885,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,119,118,up,0.005,db,0.04780463475099071,0.0006025000002409797,306.03199866700015,306.03199866700015,306.3316687079987,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
cont,0.05,"(0.01, 0.01, 0.005, 0.005)",1,0,0,120,119,up,0.005,db,0.04780463475099071,0.0006190420008351794,308.59846212499906,308.59846212499906,308.89851754200026,1,1,245961,001,2022-09-08_20h05.55.594,exp.1,2022.2.4,59.98864726894722,
